"Coins on Colnect","List exported on 2025-09-06 13:01:32 GMT+0"
"Launched by collector: ","Patterson Rainbird-Webb [Patterson-Rainbird-Webb]"
"Collector profile on Colnect at: ",https://colnect.com/en/collectors/collector/Patterson-Rainbird-Webb
"This list contains 100 Coins"
"The complete list is too big to be exported in full! Please export smaller lists."
"For the updated list on Colnect visit: ",https://colnect.com/en/coins/list/country/21o44o74o84o139o197o224o225o331/series/n370946-NOT-1816_-_Napoleon_II/catalog/270-World_Coins

Name,Country,Series,"Catalog Codes","Issued on","Last issue date",Distribution,Composition,EdgeVariety,Orientation,Shape,Rim,"Variant Year","Variant Mint Mark","Variant Note",Weight,Width,Height,Thickness,"Ord Wc",Currency,FaceValue,"Known mintage",Variant,Score,Accuracy,ZcoCoinMint,Themes,ItemInscription,Description,Link,List,Quantity,Condition,"Public Note","Private Note"
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1901,,"km33.2 thin flan: unknown incl. km33",2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1902,,"*km33.2 with signature: BRAEMT.F.",2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1902,,"/802 far 2 mintage incl.",2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1902,,"/802 near 2",2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1902,,"1902/1 mintage incl.",2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1902,,"km33.2 thin flan: unknown incl. km33",2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1865~1909 - 2nd King Leopold II","Col:BE-000002, WCC:km33.1",1869,1907,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1907,,Unknown,2,16.5,,1.1,32039,"c - Belgian centime",1,38569929,2362,35.49,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",1901,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.[/b] (-ime/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (Breamt, Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1869[/b], [b]1870[/b], [b]1873[/b] until [b]1876[/b], [b]1882[/b], [b]1883[/b], [b]1899[/b], [b]1901[/b], [b]1902[/b] or [b]1907[/b]",https://colnect.com/coins/coin/2362,,,,,
"1 Centime (French legend)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000003, WCC:km76",1912,1914,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Toothed. Both sides",,,,2,16.5,,1.2,29282,"c - Belgian centime",1,3410082,2363,56.76,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","12,1 CENT,L'UNION FAIT LA FORGE","[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.ᴱ [/b](Centime)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]A[/b]"" monogram of 3rd king Albert I (1909-1934)  legend: (ruler, left) [b]ALBERT ROI[/b] (right) [b]DES BELGES[/b]  (bottom, year) [b]1912[/b] or [b]1914[/b]    Formerly known as: y22.1 earlier y22",https://colnect.com/coins/coin/2363,,,,,
"1 Centime (French legend)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000003, WCC:km76",1912,1914,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Toothed. Both sides",1912,,Unknown,2,16.5,,1.2,29282,"c - Belgian centime",1,3410082,2363,56.76,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","12,1 CENT,L'UNION FAIT LA FORGE","[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.ᴱ [/b](Centime)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]A[/b]"" monogram of 3rd king Albert I (1909-1934)  legend: (ruler, left) [b]ALBERT ROI[/b] (right) [b]DES BELGES[/b]  (bottom, year) [b]1912[/b] or [b]1914[/b]    Formerly known as: y22.1 earlier y22",https://colnect.com/coins/coin/2363,,,,,
"1 Centime (French legend)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000003, WCC:km76",1912,1914,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Toothed. Both sides",1914,,Unknown,2,16.5,,1.2,29282,"c - Belgian centime",1,3410082,2363,56.76,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","12,1 CENT,L'UNION FAIT LA FORGE","[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.ᴱ [/b](Centime)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]A[/b]"" monogram of 3rd king Albert I (1909-1934)  legend: (ruler, left) [b]ALBERT ROI[/b] (right) [b]DES BELGES[/b]  (bottom, year) [b]1912[/b] or [b]1914[/b]    Formerly known as: y22.1 earlier y22",https://colnect.com/coins/coin/2363,,,,,
"1 Centime (Flemish legend)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000004, WCC:km77",1912,1912,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Toothed. Both sides",,,,2,16.5,,,29228,"c - Belgian centime",1,2542000,2363,60.94,High,,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",MACHT,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]BELGISCHE GRONDWET 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.ᴹ[/b] (Centiem)  legend: (above, motto) [b]EENDRACHT MAAKT MACHT[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]A[/b]"" monogram of 3rd king Albert I (1909-1934)  legend: (ruler, left) [b]ALBERT KONING[/b] (right) [b]DER BELGEN[/b]  (lower-right, spacer/5-pointed star) [b]☆[/b] (pointed outwards)  (bottom-left/right, spacers/dots) •  (bottom, year) [b]1912[/b]    Formerly known as: y22.2 earlier y22.1",https://colnect.com/coins/coin/2364,,,,,
"1 Centime (Flemish legend)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000004, WCC:km77",1912,1912,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Toothed. Both sides",1912,,Unknown,2,16.5,,,29228,"c - Belgian centime",1,2542000,2363,60.94,High,,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets",MACHT,"[b]Front[/b]: Lion (left, symbol of the kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]BELGISCHE GRONDWET 1831 ☆[/b] on a terrace  above (value) [b]1 CENT.ᴹ[/b] (Centiem)  legend: (above, motto) [b]EENDRACHT MAAKT MACHT[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]A[/b]"" monogram of 3rd king Albert I (1909-1934)  legend: (ruler, left) [b]ALBERT KONING[/b] (right) [b]DER BELGEN[/b]  (lower-right, spacer/5-pointed star) [b]☆[/b] (pointed outwards)  (bottom-left/right, spacers/dots) •  (bottom, year) [b]1912[/b]    Formerly known as: y22.2 earlier y22.1",https://colnect.com/coins/coin/2364,,,,,
"2 Centimes (narrow rim)",Belgium,"1831~1865 - 1st King Leopold I","Col:BE-000005, WCC:km4.2",1833,1865,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",,,,4,22,,1.4,35618,"c - Belgian centime",2,115439649,2365,28.58,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","ROIITS RELGES,2 CENT,FAIT,LUNION FAITL,T LA FORCE","[b]Front[/b]: Lion (left, symbol of the new kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]2 CENT.ˢ[/b] (-imes/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1835[/b] until [b]1838[/b], [b]1841[/b], [b]1842[/b], [b]1844[/b] until [b]1853[/b]; [b]1855[/b] until [b]1865[/b]    Formerly known as: c2.2",https://colnect.com/coins/coin/2365,,,,,
"2 Centimes (narrow rim)",Belgium,"1831~1865 - 1st King Leopold I","Col:BE-000005, WCC:km4.2",1833,1865,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1835,,"signature with or without point",4,22,,1.4,35618,"c - Belgian centime",2,115439649,2365,28.58,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","ROIITS RELGES,2 CENT,FAIT,LUNION FAITL,T LA FORCE","[b]Front[/b]: Lion (left, symbol of the new kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]2 CENT.ˢ[/b] (-imes/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1835[/b] until [b]1838[/b], [b]1841[/b], [b]1842[/b], [b]1844[/b] until [b]1853[/b]; [b]1855[/b] until [b]1865[/b]    Formerly known as: c2.2",https://colnect.com/coins/coin/2365,,,,,
"2 Centimes (narrow rim)",Belgium,"1831~1865 - 1st King Leopold I","Col:BE-000005, WCC:km4.2",1833,1865,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1836,,"signature with or without point",4,22,,1.4,35618,"c - Belgian centime",2,115439649,2365,28.58,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","ROIITS RELGES,2 CENT,FAIT,LUNION FAITL,T LA FORCE","[b]Front[/b]: Lion (left, symbol of the new kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]2 CENT.ˢ[/b] (-imes/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1835[/b] until [b]1838[/b], [b]1841[/b], [b]1842[/b], [b]1844[/b] until [b]1853[/b]; [b]1855[/b] until [b]1865[/b]    Formerly known as: c2.2",https://colnect.com/coins/coin/2365,,,,,
"2 Centimes (narrow rim)",Belgium,"1831~1865 - 1st King Leopold I","Col:BE-000005, WCC:km4.2",1833,1865,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1837,,Unknown,4,22,,1.4,35618,"c - Belgian centime",2,115439649,2365,28.58,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","ROIITS RELGES,2 CENT,FAIT,LUNION FAITL,T LA FORCE","[b]Front[/b]: Lion (left, symbol of the new kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]2 CENT.ˢ[/b] (-imes/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1835[/b] until [b]1838[/b], [b]1841[/b], [b]1842[/b], [b]1844[/b] until [b]1853[/b]; [b]1855[/b] until [b]1865[/b]    Formerly known as: c2.2",https://colnect.com/coins/coin/2365,,,,,
"2 Centimes (narrow rim)",Belgium,"1831~1865 - 1st King Leopold I","Col:BE-000005, WCC:km4.2",1833,1865,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1838,,Unknown,4,22,,1.4,35618,"c - Belgian centime",2,115439649,2365,28.58,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","ROIITS RELGES,2 CENT,FAIT,LUNION FAITL,T LA FORCE","[b]Front[/b]: Lion (left, symbol of the new kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]2 CENT.ˢ[/b] (-imes/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1835[/b] until [b]1838[/b], [b]1841[/b], [b]1842[/b], [b]1844[/b] until [b]1853[/b]; [b]1855[/b] until [b]1865[/b]    Formerly known as: c2.2",https://colnect.com/coins/coin/2365,,,,,
"2 Centimes (narrow rim)",Belgium,"1831~1865 - 1st King Leopold I","Col:BE-000005, WCC:km4.2",1833,1865,"Standard Circulation",Copper,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Gladiform. Both sides",1841,,Unknown,4,22,,1.4,35618,"c - Belgian centime",2,115439649,2365,28.58,"Very High",,"Heraldic Animals,Lions,Stones,Symbols,Monograms,Crowns and Coronets","ROIITS RELGES,2 CENT,FAIT,LUNION FAITL,T LA FORCE","[b]Front[/b]: Lion (left, symbol of the new kingdom) looking right  (into the future) holding stone slab (Belgian Constitution)  with incuse text: [b]CONSTITUTION BELGE 1831 ☆[/b] on a terrace  above (value) [b]2 CENT.ˢ[/b] (-imes/-iem)  legend: (above, motto) [b]L'UNION FAIL LA FORCE[/b]  (translation: Unity makes strength)  (bottom, designer) [b]BRAEMT.F[/b] (J.P. Breamt Fecit)  [b]Back[/b]: Crowned ""[b]L[/b]"" monogram of 1st king Leopold I (1831-1865)  (Saxe-Coburg-Saalfeld dynasty, House of Wettin - Ernestine line)  legend: (ruler, left) [b]LEOPOLD PREMIER[/b] (right) [b]ROI DES BELGES[/b]  (bottom, year) [b]1835[/b] until [b]1838[/b], [b]1841[/b], [b]1842[/b], [b]1844[/b] until [b]1853[/b]; [b]1855[/b] until [b]1865[/b]    Formerly known as: c2.2",https://colnect.com/coins/coin/2365,,,,,
